file_name	file_name_date	my_list	my_button1	my_button2	keyboard_input.keys	keyboard_input.rt	withinBlock.thisN	word	prompt	suffix	vowel	carrier_sentence	target_sentence	target1	target2	my_choice	resp_is_first_variant	category	derivational	nsyl	Azonosító	Melyik évben születtél?	Mi a nemed?	Tanultál nyelvészetet?	date	expName	psychopyVersion	OS
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	zsúdelnek	zsúdelnak	left	3.9681	10	zsúdel	zsúdel	nak	e	Ez itt egy zsúdel.	Elneveztem a kutyámat...	zsúdelnek	zsúdelnak	zsúdelnek	TRUE	dzsungel	NA	NA	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	püzöztök	püzlötök	left	7.5446	11	püzlik / püzözik	püzlik, püzözni	tek	NA	János imád püzözni, ezért sokat püzlik.	Ti ritkán...	püzlötök	püzöztök	püzöztök	FALSE	cselekszik	-lik	1	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	plűbzöm	plűbzök	left	3.5276	12	plűbzik	plűbzöl	NA	NA	Te bizony sokat plűbzöl.	Én is sokat...	plűbzök	plűbzöm	plűbzöm	FALSE	lakik	-zik	1	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	trodélyban	trodélyben	left	2.879	13	trodély	trodély	ban	é	Ez itt egy trodély.	Ott vagyunk a...	trodélyben	trodélyban	trodélyban	FALSE	dzsungel	NA	NA	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	klörlöm	klörlök	left	3.4168	14	klörlik	klörlesz	NA	NA	Te bizony sokat klörlesz.	Én is sokat...	klörlök	klörlöm	klörlöm	FALSE	lakik	-lik	1	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	bügöznek	bügzenek	right	2.9705	15	bügzik / bügözik	bügzik, bügözni	nek	NA	János imád bügözni, ezért sokat bügzik.	Ők ritkán...	bügzenek	bügöznek	bügzenek	TRUE	cselekszik	-zik	1	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	zsalrénnek	zsalrénnak	right	5.3406	16	zsalrén	zsalrén	nak	é	Ez itt egy zsalrén.	Elneveztem a kutyámat...	zsalrénnek	zsalrénnak	zsalrénnak	FALSE	dzsungel	NA	NA	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	vihapszunk	vihapodunk	left	4.3245	17	vihapszik / vihapodik	vihapszik, vihapodni	ünk	NA	János imád vihapodni, ezért sokat vihapszik.	Mi ritkán...	vihapszunk	vihapodunk	vihapszunk	TRUE	cselekszik	-szik	2	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	ibáglom	ibáglok	left	1.9619	18	ibáglik	ibáglasz	NA	NA	Te bizony sokat ibáglasz.	Én is sokat...	ibáglok	ibáglom	ibáglom	FALSE	lakik	-lik	2	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	pivédban	pivédben	left	3.4834	19	pivéd	pivéd	ban	é	Ez itt egy pivéd.	Ott vagyunk a...	pivédben	pivédban	pivédban	FALSE	dzsungel	NA	NA	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	vanylom	vanylok	left	0.9608	20	vanylik	vanylasz	NA	NA	Te bizony sokat vanylasz.	Én is sokat...	vanylok	vanylom	vanylom	FALSE	lakik	-lik	1	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	froroznak	frorlanak	right	6.2593	21	frorlik / frorozik	frorlik, frorozni	nek	NA	János imád frorozni, ezért sokat frorlik.	Ők ritkán...	frorlanak	froroznak	frorlanak	TRUE	cselekszik	-lik	1	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	breslenek	breseznek	left	5.6919	22	breslik / bresezik	breslik, bresezni	nek	NA	János imád bresezni, ezért sokat breslik.	Ők ritkán...	breslenek	breseznek	breslenek	TRUE	cselekszik	-lik	1	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	spábétban	spábétben	left	3.5623	23	spábét	spábét	ban	é	Ez itt egy spábét.	Ott vagyunk a...	spábétben	spábétban	spábétban	FALSE	dzsungel	NA	NA	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	bejezünk	bejzünk	right	2.8308	24	bejzik / bejezik	bejzik, bejezni	ünk	NA	János imád bejezni, ezért sokat bejzik.	Mi ritkán...	bejzünk	bejezünk	bejzünk	TRUE	cselekszik	-zik	1	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	feténylem	feténylek	left	2.7352	25	feténylik	feténylesz	NA	NA	Te bizony sokat feténylesz.	Én is sokat...	feténylek	feténylem	feténylem	FALSE	lakik	-lik	2	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	klordénynak	klordénynek	left	2.8421	26	klordény	klordény	nak	é	Ez itt egy klordény.	Elneveztem a kutyámat...	klordénynek	klordénynak	klordénynak	FALSE	dzsungel	NA	NA	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	narádzok	narádzom	right	2.6295	27	narádzik	narádzol	NA	NA	Te bizony sokat narádzol.	Én is sokat...	narádzok	narádzom	narádzom	FALSE	lakik	-zik	2	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	plövőrzök	plövőrzöm	right	2.5573	28	plövőrzik	plövőrzöl	NA	NA	Te bizony sokat plövőrzöl.	Én is sokat...	plövőrzök	plövőrzöm	plövőrzöm	FALSE	lakik	-zik	2	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	dirányoznak	diránylanak	right	4.7113	29	diránylik / dirányozik	diránylik, dirányozni	nek	NA	János imád dirányozni, ezért sokat diránylik.	Ők ritkán...	diránylanak	dirányoznak	diránylanak	TRUE	cselekszik	-lik	2	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	köszöztök	köszlötök	right	4.9638	30	köszlik / köszözik	köszlik, köszözni	tek	NA	János imád köszözni, ezért sokat köszlik.	Ti ritkán...	köszlötök	köszöztök	köszlötök	TRUE	cselekszik	-lik	1	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	tránélynak	tránélynek	left	2.3341	31	tránély	tránély	nak	é	Ez itt egy tránély.	Elneveztem a kutyámat...	tránélynek	tránélynak	tránélynak	FALSE	dzsungel	NA	NA	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	hurjorzok	hurjorzom	right	8.4182	32	hurjorzik	hurjorzol	NA	NA	Te bizony sokat hurjorzol.	Én is sokat...	hurjorzok	hurjorzom	hurjorzom	FALSE	lakik	-zik	2	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	géregeztek	géregletek	right	5.3942	33	géreglik / géregezik	géreglik, géregezni	tek	NA	János imád géregezni, ezért sokat géreglik.	Ti ritkán...	géregletek	géregeztek	géregletek	TRUE	cselekszik	-lik	2	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	spilágzok	spilágzom	right	2.4098	34	spilágzik	spilágzol	NA	NA	Te bizony sokat spilágzol.	Én is sokat...	spilágzok	spilágzom	spilágzom	FALSE	lakik	-zik	2	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	gábédnél	gábédnál	right	4.2699	35	gábéd	gábéd	nál	é	Ez itt egy gábéd.	Nincs is jobb egy jó...	gábédnél	gábédnál	gábédnál	FALSE	dzsungel	NA	NA	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	prögöztök	prögzötök	right	4.0593	36	prögzik / prögözik	prögzik, prögözni	tek	NA	János imád prögözni, ezért sokat prögzik.	Ti ritkán...	prögzötök	prögöztök	prögzötök	TRUE	cselekszik	-zik	1	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	frihegezünk	friheglünk	right	2.3437	37	friheglik / frihegezik	friheglik, frihegezni	ünk	NA	János imád frihegezni, ezért sokat friheglik.	Mi ritkán...	friheglünk	frihegezünk	friheglünk	TRUE	cselekszik	-lik	2	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	zopélynél	zopélynál	left	2.9692	38	zopély	zopély	nál	é	Ez itt egy zopély.	Nincs is jobb egy jó...	zopélynél	zopélynál	zopélynél	TRUE	dzsungel	NA	NA	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	kadérnál	kadérnél	left	5.1459	39	kadér	kadér	nál	é	Ez itt egy kadér.	Nincs is jobb egy jó...	kadérnél	kadérnál	kadérnál	FALSE	dzsungel	NA	NA	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	spibaklom	spibaklok	left	3.4298	40	spibaklik	spibaklasz	NA	NA	Te bizony sokat spibaklasz.	Én is sokat...	spibaklok	spibaklom	spibaklom	FALSE	lakik	-lik	2	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	szibedban	szibedben	right	3.0519	41	szibed	szibed	ban	e	Ez itt egy szibed.	Ott vagyunk a...	szibedben	szibedban	szibedben	TRUE	dzsungel	NA	NA	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	pisélyban	pisélyben	right	2.8956	42	pisély	pisély	ban	é	Ez itt egy pisély.	Ott vagyunk a...	pisélyben	pisélyban	pisélyben	TRUE	dzsungel	NA	NA	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	pugoslok	pugoslom	right	2.3046	43	pugoslik	pugoslasz	NA	NA	Te bizony sokat pugoslasz.	Én is sokat...	pugoslok	pugoslom	pugoslom	FALSE	lakik	-lik	2	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	hóbensban	hóbensben	right	2.5351	44	hóbens	hóbens	ban	e	Ez itt egy hóbens.	Ott vagyunk a...	hóbensben	hóbensban	hóbensben	TRUE	dzsungel	NA	NA	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	tágarozunk	tágarzunk	right	4.3417	45	tágarzik / tágarozik	tágarzik, tágarozni	ünk	NA	János imád tágarozni, ezért sokat tágarzik.	Mi ritkán...	tágarzunk	tágarozunk	tágarzunk	TRUE	cselekszik	-zik	2	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	nuhétnál	nuhétnél	left	2.8445	46	nuhét	nuhét	nál	é	Ez itt egy nuhét.	Nincs is jobb egy jó...	nuhétnél	nuhétnál	nuhétnál	FALSE	dzsungel	NA	NA	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	marzom	marzok	left	1.9338	47	marzik	marzol	NA	NA	Te bizony sokat marzol.	Én is sokat...	marzok	marzom	marzom	FALSE	lakik	-zik	1	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	trukszotok	trukodtok	left	2.9757	48	trukszik / trukodik	trukszik, trukodni	tek	NA	János imád trukodni, ezért sokat trukszik.	Ti ritkán...	trukszotok	trukodtok	trukszotok	TRUE	cselekszik	-szik	1	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	nyivágozunk	nyivágzunk	right	4.9778	49	nyivágzik / nyivágozik	nyivágzik, nyivágozni	ünk	NA	János imád nyivágozni, ezért sokat nyivágzik.	Mi ritkán...	nyivágzunk	nyivágozunk	nyivágzunk	TRUE	cselekszik	-zik	2	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	vilakszom	vilakszok	left	2.3352	50	vilakszik	vilakszol	NA	NA	Te bizony sokat vilakszol.	Én is sokat...	vilakszok	vilakszom	vilakszom	FALSE	lakik	-szik	2	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	flérlek	flérlem	right	1.2036	51	flérlik	flérlesz	NA	NA	Te bizony sokat flérlesz.	Én is sokat...	flérlek	flérlem	flérlem	FALSE	lakik	-lik	1	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	hiragoznak	hiragzanak	right	2.7796	52	hiragzik / hiragozik	hiragzik, hiragozni	nek	NA	János imád hiragozni, ezért sokat hiragzik.	Ők ritkán...	hiragzanak	hiragoznak	hiragzanak	TRUE	cselekszik	-zik	2	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	vismernél	vismernál	left	4.3953	53	vismer	vismer	nál	e	Ez itt egy vismer.	Nincs is jobb egy jó...	vismernél	vismernál	vismernél	TRUE	dzsungel	NA	NA	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	dábegyben	dábegyban	left	4.9023	54	dábegy	dábegy	ban	e	Ez itt egy dábegy.	Ott vagyunk a...	dábegyben	dábegyban	dábegyben	TRUE	dzsungel	NA	NA	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	bralképban	bralképben	right	4.5184	55	bralkép	bralkép	ban	é	Ez itt egy bralkép.	Ott vagyunk a...	bralképben	bralképban	bralképben	TRUE	dzsungel	NA	NA	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	klihaslotok	klihasoztok	left	7.6908	56	klihaslik / klihasozik	klihaslik, klihasozni	tek	NA	János imád klihasozni, ezért sokat klihaslik.	Ti ritkán...	klihaslotok	klihasoztok	klihaslotok	TRUE	cselekszik	-lik	2	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	spűmlöm	spűmlök	left	1.9553	57	spűmlik	spűmlesz	NA	NA	Te bizony sokat spűmlesz.	Én is sokat...	spűmlök	spűmlöm	spűmlöm	FALSE	lakik	-lik	1	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	dutecnál	dutecnél	right	2.9423	58	dutec	dutec	nál	e	Ez itt egy dutec.	Nincs is jobb egy jó...	dutecnél	dutecnál	dutecnél	TRUE	dzsungel	NA	NA	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	mísozunk	míslunk	right	4.4824	59	míslik / mísozik	míslik, mísozni	ünk	NA	János imád mísozni, ezért sokat míslik.	Mi ritkán...	míslunk	mísozunk	míslunk	TRUE	cselekszik	-lik	1	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	pekszünk	pekedünk	left	1.8476	60	pekszik / pekedik	pekszik, pekedni	ünk	NA	János imád pekedni, ezért sokat pekszik.	Mi ritkán...	pekszünk	pekedünk	pekszünk	TRUE	cselekszik	-szik	1	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	brarlok	brarlom	right	1.4453	61	brarlik	brarlasz	NA	NA	Te bizony sokat brarlasz.	Én is sokat...	brarlok	brarlom	brarlom	FALSE	lakik	-lik	1	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	pítszom	pítszok	left	1.6004	62	pítszik	pítszol	NA	NA	Te bizony sokat pítszol.	Én is sokat...	pítszok	pítszom	pítszom	FALSE	lakik	-szik	1	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	jalrénynél	jalrénynál	left	2.916	63	jalrény	jalrény	nál	é	Ez itt egy jalrény.	Nincs is jobb egy jó...	jalrénynél	jalrénynál	jalrénynél	TRUE	dzsungel	NA	NA	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	flehénylek	flehénylem	right	3.3316	64	flehénylik	flehénylesz	NA	NA	Te bizony sokat flehénylesz.	Én is sokat...	flehénylek	flehénylem	flehénylem	FALSE	lakik	-lik	2	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	naremban	naremben	right	2.9309	65	narem	narem	ban	e	Ez itt egy narem.	Ott vagyunk a...	naremben	naremban	naremben	TRUE	dzsungel	NA	NA	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	klaráglom	klaráglok	left	2.8489	66	klaráglik	klaráglasz	NA	NA	Te bizony sokat klaráglasz.	Én is sokat...	klaráglok	klaráglom	klaráglom	FALSE	lakik	-lik	2	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-03-28_18h13.18.076.csv	2022-03-28	list1.csv	sprimozunk	sprimlunk	right	6.6299	67	sprimlik / sprimozik	sprimlik, sprimozni	ünk	NA	János imád sprimozni, ezért sokat sprimlik.	Mi ritkán...	sprimlunk	sprimozunk	sprimlunk	TRUE	cselekszik	-lik	1	PR2001	2001	férfi	nem	2022-03-28_18h13.18.076	hesp_baseline	2021.2.3	Win32
